,,,,,(Outside Air Damper Position %),
Date,UMBRS_1.DELTAV.Air Handling.ALUMNI_AH1.Return T,Status,UMBRS_1.DELTAV.Air Handling.ALUMNI_AH1.Supply T,Status,UMBRS_1.DELTAV.00009461,Status
 8/21/2018  4:50:14 PM,73.19963172,OK,55.92219009,OK,0,OK
 8/21/2018  4:51:14 PM,73.19879494,OK,55.89497932,OK,0,OK
 8/21/2018  4:52:14 PM,73.19689393,OK,55.88117638,OK,0,OK
 8/21/2018  4:53:14 PM,73.20564594,OK,55.8606009,OK,0,OK
 8/21/2018  4:54:14 PM,73.19916671,OK,55.88077812,OK,0,OK
 8/21/2018  4:55:14 PM,73.20380907,OK,55.90896826,OK,0,OK
 8/21/2018  4:56:14 PM,73.21035674,OK,55.92195996,OK,0,OK
 8/21/2018  4:57:14 PM,73.22903771,OK,55.94120584,OK,0,OK
 8/21/2018  4:58:14 PM,73.23847793,OK,55.93345367,OK,0,OK
 8/21/2018  4:59:14 PM,73.2319393,OK,55.90277274,OK,0,OK
 8/21/2018  5:00:14 PM,73.22806635,OK,55.89254371,OK,0,OK
 8/21/2018  5:01:14 PM,73.25297397,OK,55.86617659,OK,0,OK
 8/21/2018  5:02:14 PM,73.27679765,OK,55.83079975,OK,0,OK
 8/21/2018  5:03:14 PM,73.29104897,OK,55.80683827,OK,0,OK
 8/21/2018  5:04:14 PM,73.30593306,OK,55.85302164,OK,0,OK
 8/21/2018  5:05:14 PM,73.31561365,OK,55.87616106,OK,0,OK
 8/21/2018  5:06:14 PM,73.32031709,OK,55.84828272,OK,0,OK
 8/21/2018  5:07:14 PM,73.31994481,OK,55.8562143,OK,0,OK
 8/21/2018  5:08:14 PM,73.32815177,OK,55.86451362,OK,0,OK
 8/21/2018  5:09:14 PM,73.33607375,OK,55.86875426,OK,0,OK
 8/21/2018  5:10:14 PM,73.33806976,OK,55.90884131,OK,0,OK
 8/21/2018  5:11:14 PM,73.34726478,OK,55.99688056,OK,0,OK
 8/21/2018  5:12:14 PM,73.34962751,OK,56.0476985,OK,0,OK
 8/21/2018  5:13:14 PM,73.36023444,OK,56.04878208,OK,0,OK
 8/21/2018  5:14:14 PM,73.36976913,OK,56.0596148,OK,0,OK
 8/21/2018  5:15:14 PM,73.37099919,OK,56.07074078,OK,0,OK
 8/21/2018  5:16:14 PM,73.3688852,OK,56.04811276,OK,0,OK
 8/21/2018  5:17:14 PM,73.3681078,OK,56.04236622,OK,0,OK
 8/21/2018  5:18:14 PM,73.37864772,OK,56.0352609,OK,0,OK
 8/21/2018  5:19:14 PM,73.3870197,OK,56.02387759,OK,0,OK
 8/21/2018  5:20:14 PM,73.39280038,OK,56.03656809,OK,0,OK
 8/21/2018  5:21:14 PM,73.40495871,OK,56.04098112,OK,0,OK
 8/21/2018  5:22:14 PM,73.4068749,OK,56.03563183,OK,0,OK
 8/21/2018  5:23:14 PM,73.41346663,OK,56.03767026,OK,0,OK
 8/21/2018  5:24:14 PM,73.4130518,OK,56.04217173,OK,0,OK
 8/21/2018  5:25:14 PM,73.4191977,OK,56.0359087,OK,0,OK
 8/21/2018  5:26:14 PM,73.42513863,OK,56.01745675,OK,0,OK
 8/21/2018  5:27:14 PM,73.42726583,OK,56.01019931,OK,0,OK
 8/21/2018  5:28:14 PM,73.42220208,OK,55.9992654,OK,0,OK
 8/21/2018  5:29:14 PM,73.41395411,OK,56.00556456,OK,0,OK
 8/21/2018  5:30:14 PM,73.4178347,OK,56.0160754,OK,0,OK
 8/21/2018  5:31:14 PM,73.42031047,OK,56.01765006,OK,0,OK
 8/21/2018  5:32:14 PM,73.40829762,OK,56.03225355,OK,0,OK
 8/21/2018  5:33:14 PM,73.40886768,OK,56.03828238,OK,0,OK
 8/21/2018  5:34:14 PM,73.43552534,OK,56.0655434,OK,0,OK
 8/21/2018  5:35:14 PM,73.4569029,OK,56.07911897,OK,0,OK
 8/21/2018  5:36:14 PM,73.44705297,OK,56.0796837,OK,0,OK
 8/21/2018  5:37:14 PM,73.43962053,OK,56.04828895,OK,0,OK
 8/21/2018  5:38:14 PM,73.43543148,OK,56.02902268,OK,0,OK
 8/21/2018  5:39:14 PM,73.43390339,OK,56.02780323,OK,0,OK
 8/21/2018  5:40:14 PM,73.42251892,OK,56.02321173,OK,0,OK
 8/21/2018  5:41:14 PM,73.41056557,OK,56.01781316,OK,0,OK
 8/21/2018  5:42:14 PM,73.40290319,OK,56.01339917,OK,0,OK
 8/21/2018  5:43:14 PM,73.40052648,OK,55.99420953,OK,0,OK
 8/21/2018  5:44:14 PM,73.3910144,OK,55.97075507,OK,0,OK
 8/21/2018  5:45:14 PM,73.3984149,OK,55.94677046,OK,0,OK
 8/21/2018  5:46:14 PM,73.41136767,OK,55.87629071,OK,0,OK
 8/21/2018  5:47:14 PM,73.40986223,OK,55.79066176,OK,0,OK
 8/21/2018  5:48:14 PM,73.41078108,OK,55.7422492,OK,0,OK
 8/21/2018  5:49:14 PM,73.41343376,OK,55.75505408,OK,0,OK
 8/21/2018  5:50:14 PM,73.43288096,OK,55.76399608,OK,0,OK
 8/21/2018  5:51:14 PM,73.44648399,OK,55.82017884,OK,0,OK
 8/21/2018  5:52:14 PM,73.44878928,OK,55.86407778,OK,0,OK
 8/21/2018  5:53:14 PM,73.45245096,OK,55.88035297,OK,0,OK
 8/21/2018  5:54:14 PM,73.45878162,OK,55.8891493,OK,0,OK
 8/21/2018  5:55:14 PM,73.45454094,OK,55.8767591,OK,0,OK
 8/21/2018  5:56:14 PM,73.45632656,OK,55.86820167,OK,0,OK
 8/21/2018  5:57:14 PM,73.46157293,OK,55.88608254,OK,0,OK
 8/21/2018  5:58:14 PM,73.46058717,OK,55.89570804,OK,0,OK
 8/21/2018  5:59:14 PM,73.45280895,OK,55.90087004,OK,0,OK
 8/21/2018  6:00:14 PM,73.44808755,OK,55.92606088,OK,0,OK
 8/21/2018  6:01:14 PM,73.43473274,OK,55.95336657,OK,0,OK
 8/21/2018  6:02:14 PM,73.43930117,OK,55.95111321,OK,0,OK
 8/21/2018  6:03:14 PM,73.44057914,OK,55.93842117,OK,0,OK
 8/21/2018  6:04:14 PM,73.4331687,OK,55.92067103,OK,0,OK
 8/21/2018  6:05:14 PM,73.41649415,OK,55.92678164,OK,0,OK
 8/21/2018  6:06:14 PM,73.40408813,OK,55.94250302,OK,0,OK
 8/21/2018  6:07:14 PM,73.38746883,OK,55.96645266,OK,0,OK
 8/21/2018  6:08:14 PM,73.37605114,OK,55.96885265,OK,0,OK
 8/21/2018  6:09:14 PM,73.36441075,OK,55.98275037,OK,0,OK
 8/21/2018  6:10:14 PM,73.36176403,OK,55.99787798,OK,0,OK
 8/21/2018  6:11:14 PM,73.37288632,OK,56.01622442,OK,0,OK
 8/21/2018  6:12:14 PM,73.37674392,OK,56.03613626,OK,0,OK
 8/21/2018  6:13:14 PM,73.37119255,OK,56.04604719,OK,0,OK
 8/21/2018  6:14:14 PM,73.34902129,OK,56.05172604,OK,0,OK
 8/21/2018  6:15:14 PM,73.32936641,OK,56.04606215,OK,0,OK
 8/21/2018  6:16:14 PM,73.31645745,OK,56.03360445,OK,0,OK
 8/21/2018  6:17:14 PM,73.2986128,OK,56.00945795,OK,0,OK
 8/21/2018  6:18:14 PM,73.27570348,OK,55.97917137,OK,0,OK
 8/21/2018  6:19:14 PM,73.27472388,OK,55.96858476,OK,0,OK
 8/21/2018  6:20:14 PM,73.28078823,OK,55.97448858,OK,0,OK
 8/21/2018  6:21:14 PM,73.2755041,OK,55.97866081,OK,0,OK
 8/21/2018  6:22:14 PM,73.27179231,OK,55.98508286,OK,0,OK
 8/21/2018  6:23:14 PM,73.25391343,OK,55.98804913,OK,0,OK
 8/21/2018  6:24:14 PM,73.2378154,OK,55.97613343,OK,0,OK
 8/21/2018  6:25:14 PM,73.22934055,OK,55.96047695,OK,0,OK
 8/21/2018  6:26:14 PM,73.21455739,OK,55.95657619,OK,0,OK
 8/21/2018  6:27:14 PM,73.21198117,OK,56.00688138,OK,0,OK
 8/21/2018  6:28:14 PM,73.20575636,OK,56.07943047,OK,0,OK
 8/21/2018  6:29:14 PM,73.19588195,OK,56.11967192,OK,0,OK
 8/21/2018  6:30:14 PM,73.17923431,OK,56.11265472,OK,0,OK
 8/21/2018  6:31:14 PM,73.17956077,OK,56.08950675,OK,0,OK
 8/21/2018  6:32:14 PM,73.17635585,OK,56.04307059,OK,0,OK
 8/21/2018  6:33:14 PM,73.17151292,OK,55.97268867,OK,0,OK
 8/21/2018  6:34:14 PM,73.15776833,OK,55.92275055,OK,0,OK
 8/21/2018  6:35:14 PM,73.15211442,OK,55.90498346,OK,0,OK
 8/21/2018  6:36:14 PM,73.1458793,OK,55.9325846,OK,0,OK
 8/21/2018  6:37:14 PM,73.13222507,OK,55.97624586,OK,0,OK
 8/21/2018  6:38:14 PM,73.11619716,OK,56.00147994,OK,0,OK
 8/21/2018  6:39:14 PM,73.10339588,OK,56.02548283,OK,0,OK
 8/21/2018  6:40:14 PM,73.09179246,OK,56.0237834,OK,0,OK
 8/21/2018  6:41:14 PM,73.06260684,OK,56.02757444,OK,0,OK
 8/21/2018  6:42:14 PM,73.05777221,OK,56.03902814,OK,0,OK
 8/21/2018  6:43:14 PM,73.08177517,OK,56.0056625,OK,0,OK
 8/21/2018  6:44:14 PM,73.08028439,OK,55.92083124,OK,0,OK
 8/21/2018  6:45:14 PM,73.06496522,OK,55.87073384,OK,0,OK
 8/21/2018  6:46:14 PM,73.04160244,OK,55.85603045,OK,0,OK
 8/21/2018  6:47:14 PM,73.0174521,OK,55.85920924,OK,0,OK
 8/21/2018  6:48:14 PM,73.00542757,OK,55.88405122,OK,0,OK
 8/21/2018  6:49:14 PM,72.98871462,OK,55.91864643,OK,0,OK
 8/21/2018  6:50:14 PM,72.96128416,OK,55.95040533,OK,0,OK
 8/21/2018  6:51:14 PM,72.93523788,OK,55.95007866,OK,0,OK
 8/21/2018  6:52:14 PM,72.9143009,OK,55.93788258,OK,0,OK
 8/21/2018  6:53:14 PM,72.88237708,OK,55.92402069,OK,0,OK
 8/21/2018  6:54:14 PM,72.86073457,OK,55.91072628,OK,0,OK
 8/21/2018  6:55:14 PM,72.839535,OK,55.87490203,OK,0,OK
 8/21/2018  6:56:14 PM,72.81926632,OK,55.84755325,OK,0,OK
 8/21/2018  6:57:14 PM,72.8019766,OK,55.83637837,OK,0,OK
 8/21/2018  6:58:14 PM,72.78362662,OK,55.83161106,OK,0,OK
 8/21/2018  6:59:14 PM,72.76057916,OK,55.82589383,OK,0,OK
 8/21/2018  7:00:14 PM,72.7418431,OK,55.77495953,OK,0,OK
 8/21/2018  7:01:14 PM,72.78649486,OK,55.6839794,OK,0,OK
 8/21/2018  7:02:14 PM,72.83128111,OK,55.74085638,OK,0,OK
 8/21/2018  7:03:14 PM,72.87396348,OK,55.92516317,OK,0,OK
 8/21/2018  7:04:14 PM,72.86283253,OK,56.32659009,OK,0,OK
 8/21/2018  7:05:14 PM,72.8172699,OK,56.69842946,OK,0,OK
 8/21/2018  7:06:14 PM,72.7737916,OK,57.25496017,OK,0,OK
 8/21/2018  7:07:14 PM,72.73656821,OK,57.98653318,OK,0,OK
 8/21/2018  7:08:14 PM,72.70058535,OK,58.6269445,OK,0,OK
 8/21/2018  7:09:14 PM,72.66326275,OK,59.24795072,OK,0,OK
 8/21/2018  7:10:14 PM,72.61987791,OK,60.07626927,OK,0,OK
 8/21/2018  7:11:14 PM,72.5803575,OK,60.60438654,OK,0,OK
 8/21/2018  7:12:14 PM,72.53748786,OK,61.07359282,OK,0,OK
 8/21/2018  7:13:14 PM,72.49700486,OK,61.50238859,OK,0,OK
 8/21/2018  7:14:14 PM,72.4628626,OK,61.81834293,OK,0,OK
 8/21/2018  7:15:14 PM,72.41752003,OK,62.12817496,OK,0,OK
 8/21/2018  7:16:14 PM,72.38067683,OK,62.45693609,OK,0,OK
 8/21/2018  7:17:14 PM,72.35300218,OK,62.80496677,OK,0,OK
 8/21/2018  7:18:14 PM,72.31466521,OK,63.11626309,OK,0,OK
 8/21/2018  7:19:14 PM,72.28257662,OK,63.33879523,OK,0,OK
 8/21/2018  7:20:14 PM,72.24136424,OK,63.51371457,OK,0,OK
 8/21/2018  7:21:14 PM,72.20830749,OK,63.66735468,OK,0,OK
 8/21/2018  7:22:14 PM,72.16993394,OK,63.86325823,OK,0,OK
 8/21/2018  7:23:14 PM,72.1297225,OK,64.01932837,OK,0,OK
 8/21/2018  7:24:14 PM,72.06973637,OK,64.17256392,OK,0,OK
 8/21/2018  7:25:14 PM,72.02344232,OK,64.35301134,OK,0,OK
 8/21/2018  7:26:14 PM,71.98212578,OK,64.53081477,OK,0,OK
 8/21/2018  7:27:14 PM,71.95279088,OK,64.70384738,OK,0,OK
 8/21/2018  7:28:14 PM,71.91582494,OK,64.8329953,OK,0,OK
 8/21/2018  7:29:14 PM,71.86842378,OK,64.92263757,OK,0,OK
 8/21/2018  7:30:14 PM,71.80839669,OK,65.03640993,OK,0,OK
 8/21/2018  7:31:14 PM,71.75131694,OK,65.13429478,OK,0,OK
 8/21/2018  7:32:14 PM,71.70481434,OK,65.21524534,OK,0,OK
 8/21/2018  7:33:14 PM,71.67016257,OK,65.31505714,OK,0,OK
 8/21/2018  7:34:14 PM,71.65396805,OK,65.43880046,OK,0,OK
 8/21/2018  7:35:14 PM,71.64300825,OK,65.53473543,OK,0,OK
 8/21/2018  7:36:14 PM,71.61729426,OK,65.60615621,OK,0,OK
 8/21/2018  7:37:14 PM,71.58580988,OK,65.70313511,OK,0,OK
 8/21/2018  7:38:14 PM,71.55696357,OK,65.76219985,OK,0,OK
 8/21/2018  7:39:14 PM,71.52462289,OK,65.84135512,OK,0,OK
 8/21/2018  7:40:14 PM,71.4931386,OK,65.94839071,OK,0,OK
 8/21/2018  7:41:14 PM,71.45888275,OK,66.12063147,OK,0,OK
 8/21/2018  7:42:14 PM,71.42849191,OK,66.29523172,OK,0,OK
 8/21/2018  7:43:14 PM,71.4045814,OK,66.46059739,OK,0,OK
 8/21/2018  7:44:14 PM,71.37600875,OK,66.51693247,OK,0,OK
 8/21/2018  7:45:14 PM,71.34025419,OK,66.57640278,OK,0,OK
 8/21/2018  7:46:14 PM,71.30540108,OK,66.56199638,OK,0,OK
 8/21/2018  7:47:14 PM,71.25738505,OK,66.59997691,OK,0,OK
 8/21/2018  7:48:14 PM,71.19607335,OK,66.62134627,OK,0,OK
 8/21/2018  7:49:14 PM,71.14889362,OK,66.64286238,OK,0,OK
 8/21/2018  7:50:14 PM,71.09968023,OK,66.6916033,OK,0,OK
 8/21/2018  7:51:14 PM,71.06164915,OK,66.75581332,OK,0,OK
 8/21/2018  7:52:14 PM,71.03547417,OK,66.80618485,OK,0,OK
 8/21/2018  7:53:14 PM,71.02392236,OK,66.78746538,OK,0,OK
 8/21/2018  7:54:14 PM,71.01617122,OK,66.80835764,OK,0,OK
 8/21/2018  7:55:14 PM,71.01253826,OK,66.8247743,OK,0,OK
 8/21/2018  7:56:14 PM,71.01156422,OK,66.87763653,OK,0,OK
 8/21/2018  7:57:14 PM,71.01506756,OK,66.9686289,OK,0,OK
 8/21/2018  7:58:14 PM,71.00785499,OK,67.07069561,OK,0,OK
 8/21/2018  7:59:14 PM,70.98318485,OK,67.17147171,OK,0,OK
 8/21/2018  8:00:14 PM,70.94378448,OK,67.21887542,OK,0,OK
 8/21/2018  8:01:14 PM,70.90496319,OK,67.2322508,OK,0,OK
 8/21/2018  8:02:14 PM,70.87529241,OK,67.25352181,OK,0,OK
 8/21/2018  8:03:14 PM,70.83433547,OK,67.3003998,OK,0,OK
 8/21/2018  8:04:14 PM,70.79590755,OK,67.29314671,OK,0,OK
 8/21/2018  8:05:14 PM,70.77269048,OK,67.29356678,OK,0,OK
 8/21/2018  8:06:14 PM,70.72750115,OK,67.37088081,OK,0,OK
 8/21/2018  8:07:14 PM,70.68239187,OK,67.41568883,OK,0,OK
 8/21/2018  8:08:14 PM,70.64579404,OK,67.45281334,OK,0,OK
 8/21/2018  8:09:14 PM,70.61559699,OK,67.52243361,OK,0,OK
 8/21/2018  8:10:14 PM,70.57718987,OK,67.625811,OK,0,OK
 8/21/2018  8:11:14 PM,70.55002144,OK,67.6798227,OK,0,OK
 8/21/2018  8:12:14 PM,70.53119866,OK,67.72045533,OK,0,OK
 8/21/2018  8:13:14 PM,70.51240107,OK,67.74316572,OK,0,OK
 8/21/2018  8:14:14 PM,70.49261627,OK,67.7493789,OK,0,OK
 8/21/2018  8:15:14 PM,70.50353592,OK,67.74153482,OK,0,OK
 8/21/2018  8:16:14 PM,70.52150861,OK,67.73412709,OK,0,OK
 8/21/2018  8:17:14 PM,70.52459083,OK,67.78493036,OK,0,OK
 8/21/2018  8:18:14 PM,70.51605163,OK,67.84643598,OK,0,OK
 8/21/2018  8:19:14 PM,70.49656906,OK,67.88589017,OK,0,OK
 8/21/2018  8:20:14 PM,70.4713306,OK,67.89525297,OK,0,OK
 8/21/2018  8:21:14 PM,70.43433825,OK,67.93859032,OK,0,OK
 8/21/2018  8:22:14 PM,70.39769524,OK,67.98371119,OK,0,OK
 8/21/2018  8:23:14 PM,70.36720249,OK,68.0260742,OK,0,OK
 8/21/2018  8:24:14 PM,70.3400713,OK,68.08386412,OK,0,OK
 8/21/2018  8:25:14 PM,70.3130356,OK,68.12350556,OK,0,OK
 8/21/2018  8:26:14 PM,70.28929083,OK,68.13873167,OK,0,OK
 8/21/2018  8:27:14 PM,70.2736465,OK,68.1373765,OK,0,OK
 8/21/2018  8:28:14 PM,70.25146624,OK,68.13142449,OK,0,OK
 8/21/2018  8:29:14 PM,70.22842724,OK,68.12171315,OK,0,OK
 8/21/2018  8:30:14 PM,70.2028635,OK,68.13401618,OK,0,OK
 8/21/2018  8:31:14 PM,70.1763885,OK,68.13600726,OK,0,OK
 8/21/2018  8:32:14 PM,70.1543433,OK,68.13517202,OK,0,OK
 8/21/2018  8:33:14 PM,70.15493498,OK,68.12527464,OK,0,OK
 8/21/2018  8:34:14 PM,70.13586766,OK,68.10840898,OK,0,OK
 8/21/2018  8:35:14 PM,70.09392031,OK,68.13950663,OK,0,OK
 8/21/2018  8:36:14 PM,70.04675813,OK,68.1595437,OK,0,OK
 8/21/2018  8:37:14 PM,70.01091048,OK,68.18042633,OK,0,OK
 8/21/2018  8:38:14 PM,69.98082352,OK,68.18411959,OK,0,OK
 8/21/2018  8:39:14 PM,69.9662471,OK,68.20070141,OK,0,OK
 8/21/2018  8:40:14 PM,69.95956319,OK,68.22238727,OK,0,OK
 8/21/2018  8:41:14 PM,69.94003779,OK,68.23439013,OK,0,OK
 8/21/2018  8:42:14 PM,69.91251415,OK,68.22530007,OK,0,OK
 8/21/2018  8:43:14 PM,69.88066408,OK,68.27424274,OK,0,OK
 8/21/2018  8:44:14 PM,69.8430452,OK,68.34405727,OK,0,OK
 8/21/2018  8:45:14 PM,69.81213255,OK,68.40119462,OK,0,OK
 8/21/2018  8:46:14 PM,69.78731551,OK,68.42326153,OK,0,OK
 8/21/2018  8:47:14 PM,69.76356243,OK,68.41179554,OK,0,OK
 8/21/2018  8:48:14 PM,69.73425525,OK,68.42214824,OK,0,OK
 8/21/2018  8:49:14 PM,69.70245763,OK,68.43299262,OK,0,OK
 8/21/2018  8:50:14 PM,69.68726322,OK,68.41857724,OK,0,OK
 8/21/2018  8:51:14 PM,69.66795944,OK,68.43940207,OK,0,OK
 8/21/2018  8:52:14 PM,69.64002646,OK,68.45609601,OK,0,OK
 8/21/2018  8:53:14 PM,69.61039023,OK,68.44724851,OK,0,OK
 8/21/2018  8:54:14 PM,69.58725317,OK,68.48111553,OK,0,OK
 8/21/2018  8:55:14 PM,69.57004027,OK,68.54399083,OK,0,OK
 8/21/2018  8:56:14 PM,69.54331381,OK,68.57574363,OK,0,OK
 8/21/2018  8:57:14 PM,69.52646124,OK,68.58718154,OK,0,OK
 8/21/2018  8:58:14 PM,69.508097,OK,68.58978324,OK,0,OK
 8/21/2018  8:59:14 PM,69.48286091,OK,68.58425107,OK,0,OK
 8/21/2018  9:00:14 PM,69.45347409,OK,68.55787881,OK,0,OK
 8/21/2018  9:01:14 PM,69.41164675,OK,68.55132078,OK,0,OK
 8/21/2018  9:02:14 PM,69.3733626,OK,68.54259679,OK,0,OK
 8/21/2018  9:03:14 PM,69.34363408,OK,68.54124077,OK,0,OK
 8/21/2018  9:04:14 PM,69.30819604,OK,68.53735164,OK,0,OK
 8/21/2018  9:05:14 PM,69.33601386,OK,68.52251256,OK,0,OK
 8/21/2018  9:06:14 PM,69.64523581,OK,68.4565958,OK,0,OK
 8/21/2018  9:07:14 PM,70.06465963,OK,68.38041329,OK,0,OK
 8/21/2018  9:08:14 PM,70.46331264,OK,68.30208964,OK,0,OK
 8/21/2018  9:09:14 PM,70.7992094,OK,68.23052537,OK,0,OK
 8/21/2018  9:10:14 PM,71.11065569,OK,68.15803124,OK,0,OK
 8/21/2018  9:11:14 PM,71.33843607,OK,68.10180869,OK,0,OK
 8/21/2018  9:12:14 PM,71.55468079,OK,68.05922837,OK,0,OK
 8/21/2018  9:13:14 PM,71.7224723,OK,68.01780969,OK,0,OK
 8/21/2018  9:14:14 PM,71.86376653,OK,67.99742993,OK,0,OK
 8/21/2018  9:15:14 PM,71.9480604,OK,67.98871082,OK,0,OK
 8/21/2018  9:16:14 PM,72.03339737,OK,67.98000021,OK,0,OK
 8/21/2018  9:17:14 PM,72.11620227,OK,67.96926866,OK,0,OK
 8/21/2018  9:18:14 PM,72.18813972,OK,67.96449507,OK,0,OK
 8/21/2018  9:19:14 PM,72.23692822,OK,67.96892935,OK,0,OK
 8/21/2018  9:20:14 PM,72.28239454,OK,67.96328446,OK,0,OK
 8/21/2018  9:21:14 PM,72.33631695,OK,67.95770717,OK,0,OK
 8/21/2018  9:22:14 PM,72.38152103,OK,67.95809229,OK,0,OK
 8/21/2018  9:23:14 PM,72.42321577,OK,67.96573408,OK,0,OK
 8/21/2018  9:24:14 PM,72.45634143,OK,67.97434519,OK,0,OK
 8/21/2018  9:25:14 PM,72.41587176,OK,67.9795512,OK,0,OK
 8/21/2018  9:26:14 PM,72.31565912,OK,68.01313775,OK,0,OK
 8/21/2018  9:27:14 PM,72.18866382,OK,68.05732037,OK,0,OK
 8/21/2018  9:28:14 PM,72.04813395,OK,68.10021915,OK,0,OK
 8/21/2018  9:29:14 PM,71.90897009,OK,68.13106054,OK,0,OK
 8/21/2018  9:30:14 PM,71.82261961,OK,68.14788402,OK,0,OK
 8/21/2018  9:31:14 PM,71.80040711,OK,68.15567792,OK,0,OK
 8/21/2018  9:32:14 PM,71.6973079,OK,68.17474798,OK,0,OK
 8/21/2018  9:33:14 PM,71.44447842,OK,68.20061156,OK,0,OK
 8/21/2018  9:34:14 PM,71.17287916,OK,68.234868,OK,0,OK
 8/21/2018  9:35:14 PM,70.9273544,OK,68.25821827,OK,0,OK
 8/21/2018  9:36:14 PM,70.7432855,OK,68.25980848,OK,0,OK
 8/21/2018  9:37:14 PM,70.58195864,OK,68.27434918,OK,0,OK
 8/21/2018  9:38:14 PM,70.42564743,OK,68.27239146,OK,0,OK
 8/21/2018  9:39:14 PM,70.28920076,OK,68.27031889,OK,0,OK
 8/21/2018  9:40:14 PM,70.176062,OK,68.27222489,OK,0,OK
 8/21/2018  9:41:14 PM,70.09138319,OK,68.26970534,OK,0,OK
 8/21/2018  9:42:14 PM,70.00656916,OK,68.26000147,OK,0,OK
 8/21/2018  9:43:14 PM,69.93051418,OK,68.25390625,OK,0,OK
 8/21/2018  9:44:14 PM,69.86425436,OK,68.26990061,OK,0,OK
 8/21/2018  9:45:14 PM,69.8186089,OK,68.29771145,OK,0,OK
 8/21/2018  9:46:14 PM,69.76206313,OK,68.30277479,OK,0,OK
 8/21/2018  9:47:14 PM,69.71399115,OK,68.28680065,OK,0,OK
 8/21/2018  9:48:14 PM,69.66626571,OK,68.28154677,OK,0,OK
 8/21/2018  9:49:14 PM,69.6250272,OK,68.27262607,OK,0,OK
 8/21/2018  9:50:14 PM,69.5827086,OK,68.24990081,OK,0,OK
 8/21/2018  9:51:14 PM,69.54367169,OK,68.2312226,OK,0,OK
 8/21/2018  9:52:14 PM,69.49396547,OK,68.21670958,OK,0,OK
 8/21/2018  9:53:14 PM,69.45133731,OK,68.2182646,OK,0,OK
 8/21/2018  9:54:14 PM,69.40539846,OK,68.22489769,OK,0,OK
 8/21/2018  9:55:14 PM,69.36532504,OK,68.21445077,OK,0,OK
 8/21/2018  9:56:14 PM,69.32936514,OK,68.21788162,OK,0,OK
 8/21/2018  9:57:14 PM,69.29844421,OK,68.21105207,OK,0,OK
 8/21/2018  9:58:14 PM,69.27490298,OK,68.22145303,OK,0,OK
 8/21/2018  9:59:14 PM,69.25320715,OK,68.22384451,OK,0,OK
 8/21/2018  10:00:14 PM,69.23072379,OK,68.21545308,OK,0,OK
 8/21/2018  10:01:14 PM,69.23152935,OK,68.20175465,OK,0,OK
 8/21/2018  10:02:14 PM,69.31278211,OK,68.18268592,OK,0,OK
 8/21/2018  10:03:14 PM,69.57126872,OK,68.15312742,OK,0,OK
 8/21/2018  10:04:14 PM,69.80899242,OK,68.14879057,OK,0,OK
 8/21/2018  10:05:14 PM,69.994969,OK,68.13663565,OK,0,OK
 8/21/2018  10:06:14 PM,70.1202757,OK,68.1374301,OK,0,OK
 8/21/2018  10:07:14 PM,70.23796385,OK,68.14402183,OK,0,OK
 8/21/2018  10:08:14 PM,70.35870654,OK,68.13292176,OK,0,OK
 8/21/2018  10:09:14 PM,70.42662621,OK,68.13165514,OK,0,OK
 8/21/2018  10:10:14 PM,70.48822826,OK,68.12881962,OK,0,OK
 8/21/2018  10:11:14 PM,70.52925932,OK,68.12051064,OK,0,OK
 8/21/2018  10:12:14 PM,70.54667075,OK,68.11252109,OK,0,OK
 8/21/2018  10:13:14 PM,70.56929,OK,68.09443585,OK,0,OK
 8/21/2018  10:14:14 PM,70.57884401,OK,68.06999979,OK,0,OK
 8/21/2018  10:15:14 PM,70.61607742,OK,68.06246185,OK,0,OK
 8/21/2018  10:16:14 PM,70.65854996,OK,68.05954568,OK,0,OK
 8/21/2018  10:17:14 PM,70.7010828,OK,68.05689508,OK,0,OK
 8/21/2018  10:18:14 PM,70.71464071,OK,68.05863986,OK,0,OK
 8/21/2018  10:19:14 PM,70.75240309,OK,68.04906675,OK,0,OK
 8/21/2018  10:20:14 PM,70.7933392,OK,68.0525476,OK,0,OK
 8/21/2018  10:21:14 PM,70.83499543,OK,68.05583709,OK,0,OK
 8/21/2018  10:22:14 PM,70.88636657,OK,68.06080766,OK,0,OK
 8/21/2018  10:23:14 PM,70.92951724,OK,68.06178711,OK,0,OK
 8/21/2018  10:24:14 PM,70.95934801,OK,68.04970471,OK,0,OK
 8/21/2018  10:25:14 PM,70.97654126,OK,68.05226316,OK,0,OK
 8/21/2018  10:26:14 PM,70.99536643,OK,68.04707584,OK,0,OK
 8/21/2018  10:27:14 PM,71.02408474,OK,68.04255102,OK,0,OK
 8/21/2018  10:28:14 PM,71.05004919,OK,68.04472005,OK,0,OK
 8/21/2018  10:29:14 PM,71.08268388,OK,68.02960054,OK,0,OK
 8/21/2018  10:30:14 PM,71.18932577,OK,68.02131071,OK,0,OK
 8/21/2018  10:31:14 PM,71.25994313,OK,68.00923333,OK,0,OK
 8/21/2018  10:32:14 PM,71.26719478,OK,68.00295162,OK,0,OK
 8/21/2018  10:33:14 PM,71.24352384,OK,68.00481822,OK,0,OK
 8/21/2018  10:34:14 PM,71.20245969,OK,68.01777741,OK,0,OK
 8/21/2018  10:35:14 PM,71.19047538,OK,68.0183507,OK,0,OK
 8/21/2018  10:36:14 PM,71.22791845,OK,68.01710744,OK,0,OK
